,x1,x2,x3,x4,x5,x6,y
2281,69.666,69.699,69.412,69.516,69.587,69.835,69.839
2282,69.699,69.412,69.516,69.587,69.835,69.839,69.618
2283,69.412,69.516,69.587,69.835,69.839,69.618,69.068
2284,69.516,69.587,69.835,69.839,69.618,69.068,69.334
2285,69.587,69.835,69.839,69.618,69.068,69.334,69.405
2286,69.835,69.839,69.618,69.068,69.334,69.405,69.146
2287,69.839,69.618,69.068,69.334,69.405,69.146,69.375
2288,69.618,69.068,69.334,69.405,69.146,69.375,69.534
2289,69.068,69.334,69.405,69.146,69.375,69.534,69.414
2290,69.334,69.405,69.146,69.375,69.534,69.414,69.379
2291,69.405,69.146,69.375,69.534,69.414,69.379,69.566
2292,69.146,69.375,69.534,69.414,69.379,69.566,69.81
2293,69.375,69.534,69.414,69.379,69.566,69.81,69.868
2294,69.534,69.414,69.379,69.566,69.81,69.868,69.55
2295,69.414,69.379,69.566,69.81,69.868,69.55,69.49
2296,69.379,69.566,69.81,69.868,69.55,69.49,69.755
2297,69.566,69.81,69.868,69.55,69.49,69.755,69.629
2298,69.81,69.868,69.55,69.49,69.755,69.629,69.266
2299,69.868,69.55,69.49,69.755,69.629,69.266,69.32
2300,69.55,69.49,69.755,69.629,69.266,69.32,69.21
2301,69.49,69.755,69.629,69.266,69.32,69.21,69.048
2302,69.755,69.629,69.266,69.32,69.21,69.048,68.944
2303,69.629,69.266,69.32,69.21,69.048,68.944,68.924
2304,69.266,69.32,69.21,69.048,68.944,68.924,68.885
2305,69.32,69.21,69.048,68.944,68.924,68.885,68.817
2306,69.21,69.048,68.944,68.924,68.885,68.817,68.539
2307,69.048,68.944,68.924,68.885,68.817,68.539,68.582
2308,68.944,68.924,68.885,68.817,68.539,68.582,68.665
2309,68.924,68.885,68.817,68.539,68.582,68.665,68.62
2310,68.885,68.817,68.539,68.582,68.665,68.62,68.414
2311,68.817,68.539,68.582,68.665,68.62,68.414,68.46
2312,68.539,68.582,68.665,68.62,68.414,68.46,68.535
2313,68.582,68.665,68.62,68.414,68.46,68.535,68.54
2314,68.665,68.62,68.414,68.46,68.535,68.54,68.688
2315,68.62,68.414,68.46,68.535,68.54,68.688,68.773
2316,68.414,68.46,68.535,68.54,68.688,68.773,68.81
2317,68.46,68.535,68.54,68.688,68.773,68.81,68.955
2318,68.535,68.54,68.688,68.773,68.81,68.955,68.944
2319,68.54,68.688,68.773,68.81,68.955,68.944,69.02
2320,68.688,68.773,68.81,68.955,68.944,69.02,68.992
2321,68.773,68.81,68.955,68.944,69.02,68.992,69.151
2322,68.81,68.955,68.944,69.02,68.992,69.151,68.9
2323,68.955,68.944,69.02,68.992,69.151,68.9,68.766
2324,68.944,69.02,68.992,69.151,68.9,68.766,68.853
2325,69.02,68.992,69.151,68.9,68.766,68.853,69.267
2326,68.992,69.151,68.9,68.766,68.853,69.267,69.23
2327,69.151,68.9,68.766,68.853,69.267,69.23,70.117
2328,68.9,68.766,68.853,69.267,69.23,70.117,70.81
2329,68.766,68.853,69.267,69.23,70.117,70.81,70.965
2330,68.853,69.267,69.23,70.117,70.81,70.965,71.17
2331,69.267,69.23,70.117,70.81,70.965,71.17,70.443
2332,69.23,70.117,70.81,70.965,71.17,70.443,71.014
2333,70.117,70.81,70.965,71.17,70.443,71.014,71.132
2334,70.81,70.965,71.17,70.443,71.014,71.132,70.995
2335,70.965,71.17,70.443,71.014,71.132,70.995,71.507
2336,71.17,70.443,71.014,71.132,70.995,71.507,71.365
2337,70.443,71.014,71.132,70.995,71.507,71.365,71.213
2338,71.014,71.132,70.995,71.507,71.365,71.213,71.523
2339,71.132,70.995,71.507,71.365,71.213,71.523,71.562
2340,70.995,71.507,71.365,71.213,71.523,71.562,71.6
2341,71.507,71.365,71.213,71.523,71.562,71.6,71.96
2342,71.365,71.213,71.523,71.562,71.6,71.96,71.92
2343,71.213,71.523,71.562,71.6,71.96,71.92,72.03
2344,71.523,71.562,71.6,71.96,71.92,72.03,71.564
2345,71.562,71.6,71.96,71.92,72.03,71.564,71.913
2346,71.6,71.96,71.92,72.03,71.564,71.913,71.772
2347,71.96,71.92,72.03,71.564,71.913,71.772,71.467
2348,71.92,72.03,71.564,71.913,71.772,71.467,71.96
2349,72.03,71.564,71.913,71.772,71.467,71.96,72.2
2350,71.564,71.913,71.772,71.467,71.96,72.2,71.986
2351,71.913,71.772,71.467,71.96,72.2,71.986,71.887
2352,71.772,71.467,71.96,72.2,71.986,71.887,71.728
2353,71.467,71.96,72.2,71.986,71.887,71.728,71.755
2354,71.96,72.2,71.986,71.887,71.728,71.755,71.877
2355,72.2,71.986,71.887,71.728,71.755,71.877,71.588
2356,71.986,71.887,71.728,71.755,71.877,71.588,70.972
2357,71.887,71.728,71.755,71.877,71.588,70.972,71.69
2358,71.728,71.755,71.877,71.588,70.972,71.69,71.827
2359,71.755,71.877,71.588,70.972,71.69,71.827,71.515
2360,71.877,71.588,70.972,71.69,71.827,71.515,71.345
2361,71.588,70.972,71.69,71.827,71.515,71.345,71.205
2362,70.972,71.69,71.827,71.515,71.345,71.205,71.023
2363,71.69,71.827,71.515,71.345,71.205,71.023,70.796
2364,71.827,71.515,71.345,71.205,71.023,70.796,70.976
2365,71.515,71.345,71.205,71.023,70.796,70.976,71.035
2366,71.345,71.205,71.023,70.796,70.976,71.035,70.951
2367,71.205,71.023,70.796,70.976,71.035,70.951,70.425
2368,71.023,70.796,70.976,71.035,70.951,70.425,70.655
2369,70.796,70.976,71.035,70.951,70.425,70.655,71.117
2370,70.976,71.035,70.951,70.425,70.655,71.117,71.21
2371,71.035,70.951,70.425,70.655,71.117,71.21,70.81
2372,70.951,70.425,70.655,71.117,71.21,70.81,70.959
2373,70.425,70.655,71.117,71.21,70.81,70.959,70.996
2374,70.655,71.117,71.21,70.81,70.959,70.996,71.18
2375,71.117,71.21,70.81,70.959,70.996,71.18,70.96
2376,71.21,70.81,70.959,70.996,71.18,70.96,70.816
2377,70.81,70.959,70.996,71.18,70.96,70.816,70.894
2378,70.959,70.996,71.18,70.96,70.816,70.894,71.248
2379,70.996,71.18,70.96,70.816,70.894,71.248,71.562
2380,71.18,70.96,70.816,70.894,71.248,71.562,71.362
2381,70.96,70.816,70.894,71.248,71.562,71.362,71.2
2382,70.816,70.894,71.248,71.562,71.362,71.2,71.075
2383,70.894,71.248,71.562,71.362,71.2,71.075,70.912
2384,71.248,71.562,71.362,71.2,71.075,70.912,71.005
2385,71.562,71.362,71.2,71.075,70.912,71.005,70.715
2386,71.362,71.2,71.075,70.912,71.005,70.715,71.045
2387,71.2,71.075,70.912,71.005,70.715,71.045,70.822
2388,71.075,70.912,71.005,70.715,71.045,70.822,70.75
2389,70.912,71.005,70.715,71.045,70.822,70.75,70.871
2390,71.005,70.715,71.045,70.822,70.75,70.871,70.762
2391,70.715,71.045,70.822,70.75,70.871,70.762,70.972
2392,71.045,70.822,70.75,70.871,70.762,70.972,70.552
2393,70.822,70.75,70.871,70.762,70.972,70.552,70.804
2394,70.75,70.871,70.762,70.972,70.552,70.804,70.769
2395,70.871,70.762,70.972,70.552,70.804,70.769,71.018
2396,70.762,70.972,70.552,70.804,70.769,71.018,71.28
2397,70.972,70.552,70.804,70.769,71.018,71.28,71.37
2398,70.552,70.804,70.769,71.018,71.28,71.37,71.582
2399,70.804,70.769,71.018,71.28,71.37,71.582,71.76
2400,70.769,71.018,71.28,71.37,71.582,71.76,72.082
2401,71.018,71.28,71.37,71.582,71.76,72.082,71.8
2402,71.28,71.37,71.582,71.76,72.082,71.8,71.665
2403,71.37,71.582,71.76,72.082,71.8,71.665,71.92
2404,71.582,71.76,72.082,71.8,71.665,71.92,71.833
2405,71.76,72.082,71.8,71.665,71.92,71.833,71.79
2406,72.082,71.8,71.665,71.92,71.833,71.79,71.756
2407,71.8,71.665,71.92,71.833,71.79,71.756,71.695
2408,71.665,71.92,71.833,71.79,71.756,71.695,71.684
2409,71.92,71.833,71.79,71.756,71.695,71.684,71.45
2410,71.833,71.79,71.756,71.695,71.684,71.45,71.245
2411,71.79,71.756,71.695,71.684,71.45,71.245,71.613
2412,71.756,71.695,71.684,71.45,71.245,71.613,71.795
2413,71.695,71.684,71.45,71.245,71.613,71.795,71.63
2414,71.684,71.45,71.245,71.613,71.795,71.63,71.803
2415,71.45,71.245,71.613,71.795,71.63,71.803,71.505
2416,71.245,71.613,71.795,71.63,71.803,71.505,71.245
2417,71.613,71.795,71.63,71.803,71.505,71.245,71.3
2418,71.795,71.63,71.803,71.505,71.245,71.3,70.962
2419,71.63,71.803,71.505,71.245,71.3,70.962,70.823
2420,71.803,71.505,71.245,71.3,70.962,70.823,70.67
2421,71.505,71.245,71.3,70.962,70.823,70.67,70.553
2422,71.245,71.3,70.962,70.823,70.67,70.553,70.755
2423,71.3,70.962,70.823,70.67,70.553,70.755,70.955
2424,70.962,70.823,70.67,70.553,70.755,70.955,71.01
2425,70.823,70.67,70.553,70.755,70.955,71.01,70.993
2426,70.67,70.553,70.755,70.955,71.01,70.993,71.13
2427,70.553,70.755,70.955,71.01,70.993,71.13,71.113
2428,70.755,70.955,71.01,70.993,71.13,71.113,71.21
2429,70.955,71.01,70.993,71.13,71.113,71.21,71.28
2430,71.01,70.993,71.13,71.113,71.21,71.28,71.26
2431,70.993,71.13,71.113,71.21,71.28,71.26,71.305
2432,71.13,71.113,71.21,71.28,71.26,71.305,71.34
2433,71.113,71.21,71.28,71.26,71.305,71.34,71.275
2434,71.21,71.28,71.26,71.305,71.34,71.275,71.365
2435,71.28,71.26,71.305,71.34,71.275,71.365,71.235
2436,71.26,71.305,71.34,71.275,71.365,71.235,71.61
2437,71.305,71.34,71.275,71.365,71.235,71.61,72.011
2438,71.34,71.275,71.365,71.235,71.61,72.011,71.765
2439,71.275,71.365,71.235,71.61,72.011,71.765,71.954
2440,71.365,71.235,71.61,72.011,71.765,71.954,71.51
2441,71.235,71.61,72.011,71.765,71.954,71.51,71.24
2442,71.61,72.011,71.765,71.954,71.51,71.24,70.805
2443,72.011,71.765,71.954,71.51,71.24,70.805,70.72
2444,71.765,71.954,71.51,71.24,70.805,70.72,71.0
2445,71.954,71.51,71.24,70.805,70.72,71.0,70.775
2446,71.51,71.24,70.805,70.72,71.0,70.775,70.953
2447,71.24,70.805,70.72,71.0,70.775,70.953,71.07
2448,70.805,70.72,71.0,70.775,70.953,71.07,71.19
2449,70.72,71.0,70.775,70.953,71.07,71.19,71.18
2450,71.0,70.775,70.953,71.07,71.19,71.18,71.19
2451,70.775,70.953,71.07,71.19,71.18,71.19,71.34
2452,70.953,71.07,71.19,71.18,71.19,71.34,71.475
2453,71.07,71.19,71.18,71.19,71.34,71.475,71.432
2454,71.19,71.18,71.19,71.34,71.475,71.432,71.24
2455,71.18,71.19,71.34,71.475,71.432,71.24,71.42
2456,71.19,71.34,71.475,71.432,71.24,71.42,71.575
2457,71.34,71.475,71.432,71.24,71.42,71.575,71.523
2458,71.475,71.432,71.24,71.42,71.575,71.523,71.215
2459,71.432,71.24,71.42,71.575,71.523,71.215,71.11
2460,71.24,71.42,71.575,71.523,71.215,71.11,71.181
2461,71.42,71.575,71.523,71.215,71.11,71.181,71.26
2462,71.575,71.523,71.215,71.11,71.181,71.26,71.4
2463,71.523,71.215,71.11,71.181,71.26,71.4,71.235
2464,71.215,71.11,71.181,71.26,71.4,71.235,71.212
2465,71.11,71.181,71.26,71.4,71.235,71.212,71.36
2466,71.181,71.26,71.4,71.235,71.212,71.36,71.294
2467,71.26,71.4,71.235,71.212,71.36,71.294,71.43
2468,71.4,71.235,71.212,71.36,71.294,71.43,71.415
2469,71.235,71.212,71.36,71.294,71.43,71.415,71.573
2470,71.212,71.36,71.294,71.43,71.415,71.573,71.735
2471,71.36,71.294,71.43,71.415,71.573,71.735,71.665
2472,71.294,71.43,71.415,71.573,71.735,71.665,71.915
2473,71.43,71.415,71.573,71.735,71.665,71.915,71.87
2474,71.415,71.573,71.735,71.665,71.915,71.87,71.833
2475,71.573,71.735,71.665,71.915,71.87,71.833,71.645
2476,71.735,71.665,71.915,71.87,71.833,71.645,71.755
2477,71.665,71.915,71.87,71.833,71.645,71.755,72.52
2478,71.915,71.87,71.833,71.645,71.755,72.52,72.48
2479,71.87,71.833,71.645,71.755,72.52,72.48,73.06
2480,71.833,71.645,71.755,72.52,72.48,73.06,73.517
2481,71.645,71.755,72.52,72.48,73.06,73.517,73.873
2482,71.755,72.52,72.48,73.06,73.517,73.873,73.975
2483,72.52,72.48,73.06,73.517,73.873,73.975,74.248
2484,72.48,73.06,73.517,73.873,73.975,74.248,73.792
2485,73.06,73.517,73.873,73.975,74.248,73.792,74.134
2486,73.517,73.873,73.975,74.248,73.792,74.134,74.561
2487,73.873,73.975,74.248,73.792,74.134,74.561,74.006
2488,73.975,74.248,73.792,74.134,74.561,74.006,74.073
2489,74.248,73.792,74.134,74.561,74.006,74.073,73.974
2490,73.792,74.134,74.561,74.006,74.073,73.974,74.875
2491,74.134,74.561,74.006,74.073,73.974,74.875,74.825
2492,74.561,74.006,74.073,73.974,74.875,74.825,75.37
2493,74.006,74.073,73.974,74.875,74.825,75.37,76.09
2494,74.073,73.974,74.875,74.825,75.37,76.09,76.375
2495,73.974,74.875,74.825,75.37,76.09,76.375,75.885
2496,74.875,74.825,75.37,76.09,76.375,75.885,74.625
2497,74.825,75.37,76.09,76.375,75.885,74.625,75.145
2498,75.37,76.09,76.375,75.885,74.625,75.145,75.535
2499,76.09,76.375,75.885,74.625,75.145,75.535,75.32
2500,76.375,75.885,74.625,75.145,75.535,75.32,76.386
2501,75.885,74.625,75.145,75.535,75.32,76.386,75.965
2502,74.625,75.145,75.535,75.32,76.386,75.965,76.24
2503,75.145,75.535,75.32,76.386,75.965,76.24,75.965
2504,75.535,75.32,76.386,75.965,76.24,75.965,75.625
2505,75.32,76.386,75.965,76.24,75.965,75.625,76.1
2506,76.386,75.965,76.24,75.965,75.625,76.1,75.895
2507,75.965,76.24,75.965,75.625,76.1,75.895,75.879
2508,76.24,75.965,75.625,76.1,75.895,75.879,76.318
2509,75.965,75.625,76.1,75.895,75.879,76.318,76.036
2510,75.625,76.1,75.895,75.879,76.318,76.036,76.625
2511,76.1,75.895,75.879,76.318,76.036,76.625,76.821
2512,75.895,75.879,76.318,76.036,76.625,76.821,76.55
2513,75.879,76.318,76.036,76.625,76.821,76.55,76.59
2514,76.318,76.036,76.625,76.821,76.55,76.59,76.93
2515,76.036,76.625,76.821,76.55,76.59,76.93,76.465
2516,76.625,76.821,76.55,76.59,76.93,76.465,75.962
2517,76.821,76.55,76.59,76.93,76.465,75.962,76.27
2518,76.55,76.59,76.93,76.465,75.962,76.27,76.124
2519,76.59,76.93,76.465,75.962,76.27,76.124,76.07
2520,76.93,76.465,75.962,76.27,76.124,76.07,75.404
2521,76.465,75.962,76.27,76.124,76.07,75.404,75.319
2522,75.962,76.27,76.124,76.07,75.404,75.319,75.75
2523,76.27,76.124,76.07,75.404,75.319,75.75,75.64
2524,76.124,76.07,75.404,75.319,75.75,75.64,75.805
2525,76.07,75.404,75.319,75.75,75.64,75.805,76.1
2526,75.404,75.319,75.75,75.64,75.805,76.1,75.588
2527,75.319,75.75,75.64,75.805,76.1,75.588,75.535
2528,75.75,75.64,75.805,76.1,75.588,75.535,75.945
2529,75.64,75.805,76.1,75.588,75.535,75.945,75.275
2530,75.805,76.1,75.588,75.535,75.945,75.275,75.441
2531,76.1,75.588,75.535,75.945,75.275,75.441,75.51
2532,75.588,75.535,75.945,75.275,75.441,75.51,75.83
2533,75.535,75.945,75.275,75.441,75.51,75.83,75.61
2534,75.945,75.275,75.441,75.51,75.83,75.61,75.71
2535,75.275,75.441,75.51,75.83,75.61,75.71,75.545
2536,75.441,75.51,75.83,75.61,75.71,75.545,75.655
2537,75.51,75.83,75.61,75.71,75.545,75.655,75.95
2538,75.83,75.61,75.71,75.545,75.655,75.95,75.843
2539,75.61,75.71,75.545,75.655,75.95,75.843,75.547
2540,75.71,75.545,75.655,75.95,75.843,75.547,75.804
2541,75.545,75.655,75.95,75.843,75.547,75.804,75.7
2542,75.655,75.95,75.843,75.547,75.804,75.7,75.47
2543,75.95,75.843,75.547,75.804,75.7,75.47,75.545
2544,75.843,75.547,75.804,75.7,75.47,75.545,75.05
2545,75.547,75.804,75.7,75.47,75.545,75.05,75.355
2546,75.804,75.7,75.47,75.545,75.05,75.355,75.44
2547,75.7,75.47,75.545,75.05,75.355,75.44,75.56
2548,75.47,75.545,75.05,75.355,75.44,75.56,75.445
2549,75.545,75.05,75.355,75.44,75.56,75.445,75.511
2550,75.05,75.355,75.44,75.56,75.445,75.511,75.68
2551,75.355,75.44,75.56,75.445,75.511,75.68,75.975
2552,75.44,75.56,75.445,75.511,75.68,75.975,76.05
2553,75.56,75.445,75.511,75.68,75.975,76.05,75.857
2554,75.445,75.511,75.68,75.975,76.05,75.857,76.26
2555,75.511,75.68,75.975,76.05,75.857,76.26,76.255
2556,75.68,75.975,76.05,75.857,76.26,76.255,76.341
2557,75.975,76.05,75.857,76.26,76.255,76.341,76.26
2558,76.05,75.857,76.26,76.255,76.341,76.26,75.782
2559,75.857,76.26,76.255,76.341,76.26,75.782,75.473
2560,76.26,76.255,76.341,76.26,75.782,75.473,75.717
2561,76.255,76.341,76.26,75.782,75.473,75.717,75.58
2562,76.341,76.26,75.782,75.473,75.717,75.58,75.62
2563,76.26,75.782,75.473,75.717,75.58,75.62,75.52
2564,75.782,75.473,75.717,75.58,75.62,75.52,75.525
2565,75.473,75.717,75.58,75.62,75.52,75.525,75.465
2566,75.717,75.58,75.62,75.52,75.525,75.465,74.725
2567,75.58,75.62,75.52,75.525,75.465,74.725,74.636
2568,75.62,75.52,75.525,75.465,74.725,74.636,74.65
2569,75.52,75.525,75.465,74.725,74.636,74.65,74.835
2570,75.525,75.465,74.725,74.636,74.65,74.835,74.935
2571,75.465,74.725,74.636,74.65,74.835,74.935,75.165
2572,74.725,74.636,74.65,74.835,74.935,75.165,75.195
2573,74.636,74.65,74.835,74.935,75.165,75.195,75.275
2574,74.65,74.835,74.935,75.165,75.195,75.275,75.325
2575,74.835,74.935,75.165,75.195,75.275,75.325,75.115
2576,74.935,75.165,75.195,75.275,75.325,75.115,75.2
2577,75.165,75.195,75.275,75.325,75.115,75.2,74.898
2578,75.195,75.275,75.325,75.115,75.2,74.898,74.725
2579,75.275,75.325,75.115,75.2,74.898,74.725,74.543
2580,75.325,75.115,75.2,74.898,74.725,74.543,74.625
2581,75.115,75.2,74.898,74.725,74.543,74.625,74.908
2582,75.2,74.898,74.725,74.543,74.625,74.908,74.76
2583,74.898,74.725,74.543,74.625,74.908,74.76,74.785
2584,74.725,74.543,74.625,74.908,74.76,74.785,74.87
2585,74.543,74.625,74.908,74.76,74.785,74.87,74.83
2586,74.625,74.908,74.76,74.785,74.87,74.83,74.75
2587,74.908,74.76,74.785,74.87,74.83,74.75,74.918
2588,74.76,74.785,74.87,74.83,74.75,74.918,75.165
2589,74.785,74.87,74.83,74.75,74.918,75.165,74.982
2590,74.87,74.83,74.75,74.918,75.165,74.982,74.875
2591,74.83,74.75,74.918,75.165,74.982,74.875,75.073
2592,74.75,74.918,75.165,74.982,74.875,75.073,75.025
2593,74.918,75.165,74.982,74.875,75.073,75.025,74.855
2594,75.165,74.982,74.875,75.073,75.025,74.855,74.615
2595,74.982,74.875,75.073,75.025,74.855,74.615,74.775
2596,74.875,75.073,75.025,74.855,74.615,74.775,74.89
2597,75.073,75.025,74.855,74.615,74.775,74.89,74.903
2598,75.025,74.855,74.615,74.775,74.89,74.903,74.74
2599,74.855,74.615,74.775,74.89,74.903,74.74,74.655
2600,74.615,74.775,74.89,74.903,74.74,74.655,74.973
2601,74.775,74.89,74.903,74.74,74.655,74.973,74.98
2602,74.89,74.903,74.74,74.655,74.973,74.98,74.922
2603,74.903,74.74,74.655,74.973,74.98,74.922,74.922
2604,74.74,74.655,74.973,74.98,74.922,74.922,74.1
